bootstrap_iter,params,train_cindex,train_ibs,train_cal,val_cindex,val_ibs,val_cal,test_cindex,test_ibs,test_cal,time_sec
0,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7788067758749069,0.10051895479061057,0.08017715275488818,0.6791070805720265,0.12191789850584776,0.10764159517005899,0.6592412112774104,0.11634621348632058,0.14018420331692966,1017.8927618029993
1,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.8104884822741382,0.10019066227167474,0.10083540613367196,0.7401340282948623,0.11072003612074152,0.15821641645685341,0.7236779418770843,0.10378578739498659,0.10124570883962397,999.555783707001
2,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7828297148412184,0.10599859043102085,0.092766195699332,0.7742684626103112,0.11509659935028804,0.11689433319741573,0.7199840446749103,0.10882996484741814,0.12216786775526546,991.6423990840012
3,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7829339983967222,0.10629137685252306,0.09737152127177187,0.7175718849840256,0.10906361509387359,0.0861541552844425,0.6780402449693789,0.10590990799258791,0.11510007745375822,885.9021487680002
4,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.8005743458838545,0.10380329972518483,0.08046637026260883,0.7190622598001537,0.11095645165587975,0.09229239832033082,0.684991974317817,0.10042117245601322,0.11371209671271743,1004.7780901389997
5,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7518973541867584,0.10890498437201,0.08582391349349618,0.6777777777777778,0.11594913806131125,0.10503697787700732,0.6704260651629073,0.10454763113814958,0.14036369795055106,884.0739923319998
6,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7740345110928513,0.09967300670109296,0.05899340966696406,0.6402933230412968,0.11686374848771072,0.08260554532909903,0.8125718666155615,0.09180260051953133,0.09759748647424508,993.8143627929967
7,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.7274582728592163,0.1014642336807819,0.07336614976012594,0.7418256130790191,0.1284550381466448,0.0914937507484082,0.7387490465293669,0.11686897670551226,0.0941793641746869,1028.0662565070015
8,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.8110744599541414,0.10745529195504722,0.08405922011252616,0.6994584837545126,0.1110971427932773,0.15190877270768954,0.7342038753159225,0.10303923709198357,0.12301539630268175,1012.5306524119987
9,"{""latent_dim"": 32, ""enc_layers"": 2, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 16, ""dropout"": 0.33786732804819164, ""variational"": false, ""alpha_REC"": 8.25744715254401e-05, ""alpha_KLD"": 0.0241382476558285, ""alpha_NLL"": 0.2901302867022988, ""alpha_RANK"": 1.968357951976452e-05, ""lr"": 1.136920830950947e-05, ""activation"": ""gelu"", ""weight_decay"": 0.0004613283294107131, ""batch_size"": 64, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 15, ""num_layers"": 1, ""hidden_units"": 16, ""alpha_DVC"": 0.0010575594325631873, ""alpha_IVCG"": 0.00014231674660001315, ""alpha_IVIW"": 0.22381819941163308, ""alpha_IVCW"": 1.1229475588340245e-05, ""use_cluster_heads"": false}",0.8048608740184363,0.10341659458140758,0.06594979645779869,0.7446738774172402,0.10171817618472853,0.09538655810714745,0.8050766283524904,0.10254058407035697,0.08710149527302743,1007.0889819570002
