dataset,model,seed,best_params,train_cindex_mean,train_cindex_std,train_cindex_ci_lower,train_cindex_ci_upper,train_ibs_mean,train_ibs_std,train_ibs_ci_lower,train_ibs_ci_upper,train_cal_mean,train_cal_std,train_cal_ci_lower,train_cal_ci_upper,val_cindex_mean,val_cindex_std,val_cindex_ci_lower,val_cindex_ci_upper,val_ibs_mean,val_ibs_std,val_ibs_ci_lower,val_ibs_ci_upper,val_cal_mean,val_cal_std,val_cal_ci_lower,val_cal_ci_upper,test_cindex_mean,test_cindex_std,test_cindex_ci_lower,test_cindex_ci_upper,test_ibs_mean,test_ibs_std,test_ibs_ci_lower,test_ibs_ci_upper,test_cal_mean,test_cal_std,test_cal_ci_lower,test_cal_ci_upper,time_sec_total,n_bootstrap_iters,n_trials,space_file,status,error
breast_cancer,aft,42,"{""distribution"": ""lognormal"", ""num_layers"": 3, ""hidden_units"": 128, ""activation"": ""gelu"", ""dropout"": 0.26932613814158013, ""batchnorm"": true, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.00020069740012717473, ""weight_decay"": 1.2122511406926998e-05, ""patience"": 17, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.8618302445614917,0.06982307581652475,0.7284534035506133,0.9698712844457414,0.10286067965984577,0.048355576610066085,0.041655951950135855,0.20302684967139148,0.09824320874185531,0.044741271338233114,0.03474189354485791,0.19771053492707913,0.611077568473817,0.1113512861843588,0.41247472194135487,0.7470414754377018,0.21471838975802565,0.056904374394591416,0.13518955685285192,0.33452260948386336,0.25804680608570996,0.07662214815658516,0.14167540202340295,0.41633101834708147,0.6596463132486226,0.09320855784952382,0.4950430597771024,0.8224195450231514,0.211284000077047,0.05782919669526337,0.10610514666885494,0.3181388530405263,0.2381545168354639,0.0781665631184418,0.11753572953621483,0.3763260689257407,1810.6316501599504,20,300,spaces/aft.yaml,ok,
breast_cancer,coxph,42,"{""epochs"": 300, ""lr"": 0.001162645822373811, ""weight_decay"": 0.0002609399657163298, ""patience"": 42, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.6834300122844985,0.12887797535355844,0.44525085041000445,0.8904903246104358,0.14891171538482556,0.026422172694232946,0.09157574394987558,0.18629074331010367,0.10624671858731902,0.02196603270865644,0.0704316317962443,0.14413660665021646,0.5711817328124689,0.10854158886085263,0.3587792642140469,0.7698538085608357,0.17145263337415234,0.023844911711661736,0.12044769612880094,0.20577887030181216,0.21987341322739687,0.044113179742733176,0.14280291324195857,0.2929825440325007,0.5534076455889998,0.09527946215791347,0.3627553104575164,0.6930102223816356,0.17938570634814766,0.023403353288959317,0.1472730498811131,0.2271030894859394,0.20620792521669956,0.03551711536065517,0.1438201518637329,0.2717306765787636,220.2155865529785,20,300,spaces/coxph.yaml,ok,
breast_cancer,deephit,42,"{""num_durations"": 17, ""num_layers"": 1, ""hidden_units"": 16, ""activation"": ""relu"", ""dropout"": 0.39409786890055537, ""batchnorm"": true, ""residual"": true, ""use_attention"": true, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0039059303273123653, ""weight_decay"": 2.385904129170884e-05, ""patience"": 54, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step""}",0.8810038586228058,0.02447012655350946,0.8367448803220062,0.9181696479564164,0.15238330459600816,0.006979808996853876,0.13935220379615668,0.16270760967159045,0.20921666774493125,0.018131014839133815,0.18109525117598585,0.24006697507949665,0.6279277739924342,0.09283049574866724,0.436002707868748,0.7536860229795012,0.15695039228426658,0.013293977399806412,0.139843598190302,0.18091857728998825,0.21140061470815263,0.039827062097537745,0.14229225277522192,0.28308879194208125,0.6669643542379575,0.08970291250327367,0.5061746987951807,0.8378893311710648,0.16491399505492652,0.01112626628022843,0.14528160179708216,0.18194260855893277,0.21041657151220705,0.03506522662220304,0.14514909669510215,0.26096027523308946,848.8956716050161,20,300,spaces/deephit.yaml,ok,
breast_cancer,deepsurv,42,"{""num_layers"": 2, ""hidden_units"": 128, ""activation"": ""relu"", ""dropout"": 0.10955798731853514, ""batchnorm"": true, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""lr"": 0.0025047681923352906, ""weight_decay"": 5.02348318043352e-07, ""patience"": 5, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.8675390859580752,0.07032551893178454,0.7323476583174666,0.9561211562140332,0.11983425139528012,0.04182181445127837,0.034603394933855405,0.16464186360323016,0.16019562559583655,0.03935877448634799,0.070414390378926,0.21592106418563595,0.6578933993656338,0.07455896161408605,0.5148194384136634,0.810117743702081,0.16123614998931368,0.024521720347040483,0.13858589200814742,0.21712542945767074,0.20210510963770098,0.04128910869660455,0.13999353875502846,0.28444184985738613,0.6645860418236595,0.0845948682259664,0.5219570825515948,0.7934355496584599,0.16563597891784138,0.016545261457217197,0.13761230266855837,0.19377349990367204,0.20333708792127553,0.034871542119907416,0.15309242694608144,0.26570512985306916,574.7768918449874,20,300,spaces/deepsurv.yaml,ok,
breast_cancer,logistic_hazard,42,"{""num_durations"": 8, ""num_layers"": 1, ""hidden_units"": 128, ""activation"": ""relu"", ""dropout"": 0.036053200534528804, ""batchnorm"": true, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0002838782362331497, ""weight_decay"": 0.00026332043975887124, ""patience"": 11, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.919125263788383,0.01971942246219936,0.8856958667916563,0.9505526035314849,0.06212430803871307,0.0182233263401138,0.04080121163556053,0.10442969756681537,0.11364351208553405,0.030376576678926022,0.07831289473189292,0.1813016753632806,0.6890869428416184,0.07872456145164698,0.5800938744778004,0.8475566475566475,0.15593109272964278,0.018838735185624213,0.12508898341272875,0.18928111238101,0.2147499060243821,0.04014659118269507,0.15889024255602344,0.29959561200464574,0.6975349232904934,0.06009070691643898,0.6012101661082199,0.7885944476800621,0.16020478554567508,0.02492225545912094,0.11922934540142745,0.21280707193196616,0.196241285585108,0.02828394371029745,0.1439193762649121,0.23836588246259266,1032.259111581021,20,300,spaces/logistic_hazard.yaml,ok,
breast_cancer,pchazard,42,"{""num_durations"": 9, ""num_layers"": 4, ""hidden_units"": 16, ""activation"": ""gelu"", ""dropout"": 0.33382129615360673, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.004378532173779038, ""weight_decay"": 0.0003507987334485608, ""patience"": 45, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step""}",0.7205693966946801,0.04547748869679238,0.6287513959533203,0.7833196724556025,0.2164167714071855,0.13154267395948308,0.1402704432298101,0.5194198557405107,0.20235543589497987,0.13719385622485827,0.11221598121593485,0.5128587143191408,0.6164380155983126,0.09037364057752319,0.4763100866824271,0.7845254431103488,0.22616031825718763,0.11875953249685481,0.1470537819631394,0.5103023083659183,0.23530512573012005,0.13279840248289335,0.14496867779798314,0.5511006200072147,0.6323448040628643,0.07474993054890183,0.4640745167324881,0.7110655581039755,0.22998244737358736,0.11656126284515057,0.16829901217192328,0.49776488596422463,0.23687244790763295,0.12932824913236882,0.15919615026510164,0.5304689470735018,2014.1368931769975,20,300,spaces/pchazard.yaml,ok,
breast_cancer,xgbcox,42,"{""num_boost_round"": 122, ""learning_rate"": 0.04528785066976066, ""max_depth"": 5, ""subsample"": 0.7699007099440038, ""colsample_bytree"": 0.7853666994044517, ""interpolation"": ""step""}",0.9981641322144658,0.000543961492290188,0.9971483836814266,0.99893566849154,0.01434034075819346,0.0007631784401528449,0.013064499559898812,0.015718513392649104,0.05193043187769937,0.0044617023127591846,0.04318651031779245,0.058168843965431836,0.7075950310156363,0.043437937923420544,0.6236539756539756,0.7627805805366674,0.15662445635862524,0.023369016709857228,0.11854493758948004,0.1970609801159333,0.1975414514532918,0.03828369468860964,0.11827443280209037,0.25690226128008403,0.6965429204604129,0.07622425344810796,0.5629455425895055,0.8185724651702786,0.1681396837533063,0.04212280811672235,0.11434968866970549,0.2504572886860548,0.17636117979947843,0.039010544564820324,0.11876332928564538,0.25636489847179783,271.5868550030282,20,300,spaces/xgbcox.yaml,ok,
breast_cancer,survival_forest,42,"{""n_estimators"": 284, ""max_depth"": 5, ""interpolation"": ""step"", ""n_jobs"": 4}",0.9715204665996768,0.005343686738340265,0.9635359287318734,0.9819135307773231,0.0824940692690137,0.0034479059317296928,0.07680745644034358,0.08742048936171196,0.22122252607540158,0.012635866405564893,0.20383070523572044,0.2480770062970948,0.6649393522540946,0.0699154561222233,0.562548076923077,0.7919916134590048,0.15030942996281232,0.013510787670509608,0.13111076504421884,0.17462018062536283,0.18726131294588044,0.03407814746196584,0.14405936254775775,0.2481116476554816,0.6869342067282046,0.08258788742937288,0.5548186076049854,0.8381581460335329,0.15708904694195466,0.013273848803798269,0.13281624800880365,0.17956253635610928,0.18976346033318078,0.0336297099345894,0.1380817043462206,0.24200272039222828,4934.10525262804,20,300,spaces/survival_forest.yaml,ok,
breast_cancer,vadesc,42,"{""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0017644327795649662, ""weight_decay"": 4.234970278405642e-05, ""patience"": 13, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""step"", ""K"": 8, ""latent_dim"": 32, ""recon_distribution"": ""bernoulli"", ""enc_hidden"": [128, 128], ""dec_hidden"": [128, 128], ""activation"": ""relu"", ""dropout"": 0.1, ""batchnorm"": true, ""residual"": false, ""lambda_recon"": 1.0, ""lambda_surv"": 1.0, ""lambda_kl"": 1.0}",0.704412911431037,0.0383583055359368,0.6234345597644546,0.7576792843040387,0.165875947095543,0.013081927593551205,0.14921671858902325,0.19201479976710728,0.14216805783789793,0.027307144584873325,0.10282844799605553,0.20724621171058574,0.6468783282727373,0.0726085241624227,0.5106421232876712,0.7552610722610722,0.17181868870920664,0.017073957459050715,0.14724024002050254,0.2019028139138396,0.24731317614937603,0.039789182151926276,0.1837949316326771,0.3209230016735718,0.7081566601571316,0.0596472238741466,0.6241864831038798,0.8239906832298136,0.1703515877335146,0.020550343563769675,0.13896745720409323,0.20795809033197563,0.2506040972847784,0.04273394639781356,0.18420867216617245,0.328313883729668,3294.784189025988,20,300,spaces/vadesc.yaml,ok,
breast_cancer,dcm,42,"{""K"": 3, ""enc_layers"": 0, ""enc_output"": 70, ""enc_hidden"": 84, ""activation"": ""relu"", ""dropout"": 0.24582785858825, ""batchnorm"": false, ""residual"": false, ""use_attention"": true, ""bias"": true, ""vae_alpha"": 0.1227191218000229, ""vae_recon_weight"": 0.1634833059806146, ""gate_ce_weight"": 0.11597673563614475, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.002933286749497095, ""weight_decay"": 1.663223724979323e-06, ""patience"": 18, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""linear""}",0.7521440611731485,0.09082293192237988,0.5449213894441047,0.8938430152633995,0.14440280027707778,0.020460363600992293,0.1060738765318666,0.1744350177018139,0.10355290538734037,0.020021454430507103,0.06812537766489248,0.14551262237365972,0.6200081421561587,0.10907633778513581,0.3849488864549106,0.7730149552883133,0.1676872551443932,0.031327040891541744,0.12623624855970678,0.2328545840796046,0.19642462347949194,0.04466511486771044,0.11969498518615858,0.2841969562709973,0.6180660770402191,0.0906063205056601,0.45951465391810437,0.8021568627450979,0.17402334341213702,0.023080263556952633,0.14925894847007598,0.22285925555038838,0.19363107814157648,0.04619795589726863,0.14145715574880308,0.2952865796176622,606.5293455839856,20,300,spaces/dcm.yaml,ok,
