dataset,model,seed,best_params,train_cindex_mean,train_cindex_std,train_cindex_ci_lower,train_cindex_ci_upper,train_ibs_mean,train_ibs_std,train_ibs_ci_lower,train_ibs_ci_upper,train_cal_mean,train_cal_std,train_cal_ci_lower,train_cal_ci_upper,val_cindex_mean,val_cindex_std,val_cindex_ci_lower,val_cindex_ci_upper,val_ibs_mean,val_ibs_std,val_ibs_ci_lower,val_ibs_ci_upper,val_cal_mean,val_cal_std,val_cal_ci_lower,val_cal_ci_upper,test_cindex_mean,test_cindex_std,test_cindex_ci_lower,test_cindex_ci_upper,test_ibs_mean,test_ibs_std,test_ibs_ci_lower,test_ibs_ci_upper,test_cal_mean,test_cal_std,test_cal_ci_lower,test_cal_ci_upper,time_sec_total,n_bootstrap_iters,n_trials,space_file,status,error
veterans,aft,42,"{""distribution"": ""lognormal"", ""num_layers"": 4, ""hidden_units"": 64, ""activation"": ""relu"", ""dropout"": 0.2868836455956483, ""batchnorm"": false, ""residual"": false, ""use_attention"": true, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.004678239339186509, ""weight_decay"": 2.854497609312662e-05, ""patience"": 51, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step""}",0.745029979783574,0.06731038312198662,0.5893206895243371,0.8203784773030941,0.1449440050615875,0.02719662246854468,0.10480257658018649,0.20311745602502662,0.11836166812419938,0.03180442070981508,0.0906568792830741,0.19556905486505355,0.6959981167963625,0.07547482965921358,0.5341488382427628,0.8136998567335243,0.17194713719446908,0.04015703398752886,0.10888032741736273,0.2376853554276931,0.2428363886043113,0.04547405896089753,0.16027420686595328,0.31726305805063326,0.6734671101028274,0.0767775829526162,0.49297250240153706,0.7467620056497175,0.1756093701574129,0.03931960189624977,0.1249420931454301,0.2499128087799936,0.24158053422840525,0.037239654310537024,0.17624056024690768,0.2904938526341014,1392.2695282790228,20,300,spaces/aft.yaml,ok,
veterans,coxph,42,"{""epochs"": 300, ""lr"": 0.007208718318416325, ""weight_decay"": 0.00017989197330222704, ""patience"": 52, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""linear""}",0.7120048918354808,0.06149193515998996,0.5479518773704656,0.7752806932992476,0.15163343327624318,0.02031382030150523,0.12174927477049811,0.20047386301101802,0.10621208293234197,0.020160743840768606,0.0815271974727528,0.15482900187323909,0.6862035155425884,0.06978308167903395,0.5652641622678096,0.8061532146421557,0.16680077467467097,0.03727788806251056,0.11384530781907998,0.23938861244445175,0.25093989134707473,0.05714055741911385,0.16726160663863537,0.34530000095427066,0.6684738552869078,0.06572460337859372,0.5516811333114969,0.7692796610169491,0.16413438389031904,0.03332856235776144,0.11447747272671176,0.2195185784584037,0.2463647255931413,0.039854359425156166,0.18480273835774016,0.31519860648791886,370.3879890780081,20,300,spaces/coxph.yaml,ok,
veterans,deephit,42,"{""num_durations"": 20, ""num_layers"": 3, ""hidden_units"": 64, ""activation"": ""relu"", ""dropout"": 0.12713940554506156, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.0009701479160738769, ""weight_decay"": 0.0001661543877735314, ""patience"": 23, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.7413682846603228,0.03999129650755257,0.6462779347602033,0.7802877129103332,0.1586299267510165,0.017886563139596884,0.13576610957833207,0.1982335708385064,0.14449782448733314,0.02215312806435242,0.10722505168948676,0.17665315273961052,0.7167100535968124,0.050774812892556156,0.6270035357687304,0.8156890876018157,0.17854999594829818,0.03499689933790687,0.11895328531647455,0.23258180182720278,0.2641511404958768,0.053596351493628895,0.18329084787263225,0.3459129652793529,0.7003123394359207,0.04228797615150649,0.6261642156862746,0.778090564738292,0.16771805171261667,0.037358471025465,0.10614382963496606,0.23510941435987576,0.24735070045093743,0.041579098692440836,0.18265872186227217,0.31780084110939744,916.9194463669555,20,300,spaces/deephit.yaml,ok,
veterans,deepsurv,42,"{""num_layers"": 3, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.3532883518521695, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""lr"": 0.0016576066869814624, ""weight_decay"": 1.2115127937039279e-05, ""patience"": 13, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.7352857116752899,0.04697498642202571,0.6140840107670259,0.7892333427937627,0.14714684483004264,0.01824231306394273,0.11995689632956502,0.18288184653441752,0.110335504917548,0.020060933568021147,0.07566485980066438,0.1404872827893449,0.7016513918346684,0.07014504500420246,0.5738173429982274,0.8125781274599326,0.1650428714284171,0.03929561110958077,0.10940422328264299,0.24579461291061358,0.24909218673186126,0.05104179026197329,0.17050420929043691,0.3462497130922774,0.6854374079163619,0.05750461261201334,0.5802262247838617,0.7738022438366717,0.16455531255816674,0.03596123532057192,0.11297466823590728,0.23003758604033336,0.24325286513794014,0.04075899651256489,0.17954253199879391,0.30043801385326596,623.860417990014,20,300,spaces/deepsurv.yaml,ok,
veterans,logistic_hazard,42,"{""num_durations"": 19, ""num_layers"": 3, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.3580818252876922, ""batchnorm"": true, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 512, ""lr"": 0.0006131036154109124, ""weight_decay"": 1.6885468677212774e-05, ""patience"": 23, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""linear""}",0.7490485889195734,0.02504537056057457,0.7032694252109268,0.7949158451484797,0.15861736456273196,0.020246830319495916,0.128065582155722,0.19653540168952677,0.1527150495893142,0.0278964546140092,0.11253280923901686,0.19485755379905814,0.7120500778625694,0.04876147792591107,0.6246288640045974,0.7959631853449664,0.1864886329111637,0.043236800687375655,0.12309343792871166,0.27029361121792356,0.28099659647108155,0.05774344085502208,0.19555167992973768,0.37949180070819377,0.693287227225255,0.0541223130736553,0.603321546402511,0.7738022438366717,0.18272571741310312,0.052649059615656954,0.09978519028985586,0.265957820315714,0.251319335032993,0.05024112599201555,0.18239192135751534,0.3344746310741854,821.5858030240051,20,300,spaces/logistic_hazard.yaml,ok,
veterans,pchazard,42,"{""num_durations"": 15, ""num_layers"": 4, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.3167183557547716, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0011066079059305388, ""weight_decay"": 4.725771675584399e-07, ""patience"": 52, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""linear""}",0.7198572983967831,0.033104150919047254,0.641248370273794,0.7534797119992921,0.18524458656176224,0.031926034497334915,0.1471123980597397,0.2610276206046062,0.16682741027643092,0.04773785847986042,0.11688821243800591,0.2881887096438774,0.6809174535027409,0.053686959709960895,0.5941051136363636,0.8021385670203721,0.2077900106303471,0.04477627664684794,0.13174414815864763,0.276358090472266,0.2604900723540198,0.0518472625968272,0.1944768760069213,0.367624922816242,0.6725450395769524,0.051198005248949914,0.5753735955056181,0.7549293785310734,0.20613085110653917,0.04619776072064914,0.13949853247024024,0.29576280150915396,0.2408660237477786,0.04215677953965594,0.1748534307892991,0.3270053510924885,1209.6817087850068,20,300,spaces/pchazard.yaml,ok,
veterans,xgbcox,42,"{""num_boost_round"": 134, ""learning_rate"": 0.010209119071438223, ""max_depth"": 2, ""subsample"": 0.6128543818334592, ""colsample_bytree"": 0.9990440664339747, ""interpolation"": ""step""}",0.788316573496501,0.01732750849229978,0.7546997624564238,0.815183314552479,0.14096132456298555,0.0064672947257639534,0.13017371893957974,0.1526037992740729,0.14856736740439755,0.015583824513862934,0.12775417120912885,0.18044431364370778,0.7083230561013572,0.03831215818077094,0.6319833739554318,0.7648135359116022,0.16797824278826332,0.03224879331724132,0.11650299299630301,0.22638891375446638,0.25769744119389554,0.04805348769807912,0.19063562067717826,0.34641952400525367,0.6928503792941614,0.05299959405202052,0.584858668243328,0.7775832452431289,0.16126617287055003,0.02864931696390568,0.11745822657244381,0.21011195684403747,0.24542260479350492,0.03896235252107061,0.17986057464092084,0.3056984365050607,108.21678639901802,20,300,spaces/xgbcox.yaml,ok,
veterans,survival_forest,42,"{""n_estimators"": 219, ""max_depth"": 3, ""interpolation"": ""linear"", ""n_jobs"": 4}",0.7725741400555315,0.019328810144586154,0.7490616165564555,0.8087201951330202,0.13440912401531743,0.006304258575412732,0.12404611495597279,0.14460068176722748,0.16011371932242377,0.015394663585575525,0.1366692833053332,0.18743321471629307,0.6933419522558194,0.06837681185801543,0.5723241425956872,0.7989196825189443,0.1704748489042734,0.031078518000634176,0.12356001914740287,0.22519442721561617,0.26679066627309067,0.04431684431882273,0.20430654181451996,0.35188011956685866,0.6756108578565072,0.07148740808687717,0.5264650050189424,0.7866619585687381,0.16504401533949958,0.03153318598713181,0.11400073981039706,0.2233944309021197,0.2563891022146043,0.03369182061606471,0.20457020851503063,0.3095469319440969,2696.5479623469873,20,300,spaces/survival_forest.yaml,ok,
veterans,vadesc,42,"{""epochs"": 300, ""batch_size"": 128, ""lr"": 0.0016107712856683, ""weight_decay"": 0.0005273571142036044, ""patience"": 38, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""step"", ""K"": 4, ""latent_dim"": 32, ""recon_distribution"": ""bernoulli"", ""enc_hidden"": [50, 100], ""dec_hidden"": [128, 128], ""activation"": ""relu"", ""dropout"": 0.2, ""batchnorm"": false, ""residual"": true, ""lambda_recon"": 1.0, ""lambda_surv"": 1.0, ""lambda_kl"": 1.0}",0.7151853375786842,0.023824228510580334,0.6639950959780228,0.7505167623002806,0.16617649552235542,0.009247416609051753,0.15267900685109018,0.183206185813943,0.13676279557949772,0.02014294745743342,0.10163254525997452,0.1678014914464657,0.6992272176741402,0.057465109904518974,0.6126437653143482,0.7952151358669983,0.1726293946831164,0.026967502398542426,0.11938588296265505,0.2160307813307217,0.26141174020171454,0.04148482120105846,0.1892463140575301,0.33238228515017654,0.7014864937024899,0.047566189555487644,0.6241713091922005,0.7656060606060606,0.16561884642825914,0.022935644351719412,0.12164385798641637,0.1988565568888516,0.25903222153789485,0.03267767707959398,0.2025509194054705,0.3208887069413916,2233.076144191902,20,300,spaces/vadesc.yaml,ok,
veterans,dcm,42,"{""K"": 2, ""enc_layers"": 1, ""enc_output"": 80, ""enc_hidden"": 232, ""activation"": ""gelu"", ""dropout"": 0.03882902804888839, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""bias"": true, ""vae_alpha"": 0.795829133604815, ""vae_recon_weight"": 5.241286526264914, ""gate_ce_weight"": 0.29176703413056043, ""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0005834075582763114, ""weight_decay"": 1.6964235894814477e-05, ""patience"": 19, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.7428655791048888,0.028754907549421154,0.6876450867332147,0.7915936328355,0.14801126432325273,0.03626794883260586,0.1144159670906393,0.23929829812818612,0.11723982495904299,0.0408236752073941,0.08262892988140583,0.22570663595228324,0.7036937686157277,0.049329446364822505,0.6209619919599898,0.7879503110518631,0.1719515136349983,0.05015892649751035,0.10990579488127508,0.2843718557154467,0.2532809379694421,0.06721800200455344,0.16470301362442996,0.4024345927661393,0.6881708498784873,0.04166484788409913,0.6190895881229155,0.7677201035781545,0.17536636720161364,0.040024343056309884,0.11706853368626882,0.2611735015749485,0.24401872842734482,0.04929940733372918,0.1661630553802575,0.3325828792406835,742.2366897520842,20,300,spaces/dcm.yaml,ok,
