bootstrap_iter,params,train_cindex,train_ibs,train_cal,val_cindex,val_ibs,val_cal,test_cindex,test_ibs,test_cal,time_sec
0,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.7975389827130972,0.1294010712424783,0.05940075035662278,0.7216759298845661,0.13632782987519199,0.11196136563766679,0.796,0.14592939691584172,0.08656343414500973,54.036959592998755
1,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.786,0.132591767800656,0.07331043500773934,0.7882467217095678,0.14728487838542534,0.16116061325589073,0.8070398642917727,0.1447897688100686,0.10389827433723191,49.34646910000083
2,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.7839825119236884,0.1515231695533013,0.11265350317221644,0.7202572347266881,0.16591618645084863,0.15108871714527325,0.7456914670029424,0.14931464597346847,0.15291780633516108,40.88477312699979
3,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.8133427248943449,0.12334133624808516,0.07076007022433842,0.7333919929608447,0.14927007966252467,0.1355581203952604,0.8445573909360441,0.1267132654423001,0.11002391575832006,65.6295709929982
4,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.786347917606375,0.14154072230600453,0.08582521159246964,0.7728665207877462,0.17328531228964006,0.16677469354871877,0.7508635578583766,0.1484929333091984,0.13119297422982787,40.985070427999744
5,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.787865055387714,0.13730470464844186,0.07042286082137765,0.7787685774946922,0.15407000054814132,0.12211236579913984,0.7784588441330998,0.11814867612914279,0.148064543305276,44.09974885200063
6,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.8263976249182308,0.12482966792779236,0.07293115563861448,0.807191011235955,0.15061515753898608,0.11986961437762245,0.6551867219917012,0.2390214349226744,0.18040282724579543,49.73118436000004
7,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.792813304296179,0.13386600361896397,0.06367766498321277,0.8027666220437305,0.16198172183758122,0.10501864522793986,0.7075718015665796,0.1606717035365546,0.1462827135227541,41.60673823899924
8,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.798331918293962,0.12424120515723217,0.08132256887750326,0.8113785557986871,0.1404143683324134,0.11370753287921752,0.786609071274298,0.12941362765374234,0.1160997149585033,51.5863968579979
9,"{""latent_dim"": 16, ""enc_layers"": 3, ""enc_hidden"": 8, ""dec_layers"": 1, ""dec_hidden"": 64, ""dropout"": 6.096124315253317e-07, ""variational"": true, ""alpha_REC"": 2.2312136501786734e-05, ""alpha_KLD"": 0.015298185352827877, ""alpha_NLL"": 0.01958856113002221, ""alpha_RANK"": 0.0001499523218695248, ""lr"": 0.0004032445035590113, ""activation"": ""gelu"", ""weight_decay"": 0.0229806554140937, ""batch_size"": 16, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""linear"", ""clustering_method"": ""GaussianMixture"", ""n_clusters"": 5, ""num_durations"": 14, ""num_layers"": 1, ""hidden_units"": 64, ""alpha_DVC"": 0.08696350390647119, ""alpha_IVCG"": 2.6544875065738392e-05, ""alpha_IVIW"": 0.0004440956479574845, ""alpha_IVCW"": 0.006354980426549095, ""use_cluster_heads"": false, ""covariance_type"": ""tied"", ""reg_covar"": 4.2434101026053185e-05}",0.8185206984500687,0.1239594032990802,0.07625265719060821,0.7626285203397407,0.16144695587696378,0.1021593856137791,0.7859054415700267,0.133542884648525,0.11762408434524191,43.169198914001754
